"GOV","Government","TAX","Tax","VAR","Variable","COU","Country","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","CHE","Switzerland","2000","2000","CHF","Swiss Franc","9","billions",,,16.594,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","CHE","Switzerland","2001","2001","CHF","Swiss Franc","9","billions",,,17.033,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","CHE","Switzerland","2002","2002","CHF","Swiss Franc","9","billions",,,16.857,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","CHE","Switzerland","2003","2003","CHF","Swiss Franc","9","billions",,,17.156,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","CHE","Switzerland","2004","2004","CHF","Swiss Franc","9","billions",,,17.666,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","CHE","Switzerland","2005","2005","CHF","Swiss Franc","9","billions",,,18.119,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","CHE","Switzerland","2006","2006","CHF","Swiss Franc","9","billions",,,19.018,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","CHE","Switzerland","2007","2007","CHF","Swiss Franc","9","billions",,,19.472,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","CHE","Switzerland","2008","2008","CHF","Swiss Franc","9","billions",,,20.311,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","CHE","Switzerland","2009","2009","CHF","Swiss Franc","9","billions",,,19.656,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","CHE","Switzerland","2010","2010","CHF","Swiss Franc","9","billions",,,20.505,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","CHE","Switzerland","2011","2011","CHF","Swiss Franc","9","billions",,,21.449,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","CHE","Switzerland","2012","2012","CHF","Swiss Franc","9","billions",,,20.737,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","CHL","Chile","1990","1990","CLP","Chilean Peso","9","billions",,,664.420834,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","CHL","Chile","1991","1991","CLP","Chilean Peso","9","billions",,,942.695423,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","CHL","Chile","1992","1992","CLP","Chilean Peso","9","billions",,,1276.895779,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","CHL","Chile","1993","1993","CLP","Chilean Peso","9","billions",,,1615.9061,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","CHL","Chile","1994","1994","CLP","Chilean Peso","9","billions",,,1890.2145,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","CHL","Chile","1995","1995","CLP","Chilean Peso","9","billions",,,2187.6016,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","CHL","Chile","1996","1996","CLP","Chilean Peso","9","billions",,,2563.1341,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","CHL","Chile","1997","1997","CLP","Chilean Peso","9","billions",,,2811.866,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","CHL","Chile","1998","1998","CLP","Chilean Peso","9","billions",,,2939.43,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","CHL","Chile","1999","1999","CLP","Chilean Peso","9","billions",,,2922.481,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","CHL","Chile","2000","2000","CLP","Chilean Peso","9","billions",,,3306.35,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","CHL","Chile","2001","2001","CLP","Chilean Peso","9","billions",,,3514.067,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","CHL","Chile","2002","2002","CLP","Chilean Peso","9","billions",,,3828.278,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","CHL","Chile","2003","2003","CLP","Chilean Peso","9","billions",,,4204.581,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","CHL","Chile","2004","2004","CLP","Chilean Peso","9","billions",,,4812.28,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","CHL","Chile","2005","2005","CLP","Chilean Peso","9","billions",,,5391.285,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","CHL","Chile","2006","2006","CLP","Chilean Peso","9","billions",,,5764.274,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","CHL","Chile","2007","2007","CLP","Chilean Peso","9","billions",,,6781.501,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","CHL","Chile","2008","2008","CLP","Chilean Peso","9","billions",,,7912.009,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","CHL","Chile","2009","2009","CLP","Chilean Peso","9","billions",,,7051.079,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","CHL","Chile","2010","2010","CLP","Chilean Peso","9","billions",,,8399.926,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","CHL","Chile","2011","2011","CLP","Chilean Peso","9","billions",,,9536.786421,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","CHL","Chile","2012","2012","CLP","Chilean Peso","9","billions",,,10447.373601,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","CZE","Czech Republic","1993","1993","CZK","Czech Koruna","9","billions",,,77.104,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","CZE","Czech Republic","1994","1994","CZK","Czech Koruna","9","billions",,,86.474,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","CZE","Czech Republic","1995","1995","CZK","Czech Koruna","9","billions",,,91.673,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","CZE","Czech Republic","1996","1996","CZK","Czech Koruna","9","billions",,,107.572,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","CZE","Czech Republic","1997","1997","CZK","Czech Koruna","9","billions",,,114.564,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","CZE","Czech Republic","1998","1998","CZK","Czech Koruna","9","billions",,,121.559,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","CZE","Czech Republic","1999","1999","CZK","Czech Koruna","9","billions",,,137.569,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","CZE","Czech Republic","2000","2000","CZK","Czech Koruna","9","billions",,,141.235,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","CZE","Czech Republic","2001","2001","CZK","Czech Koruna","9","billions",,,149.893,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","CZE","Czech Republic","2002","2002","CZK","Czech Koruna","9","billions",,,155.135,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","CZE","Czech Republic","2003","2003","CZK","Czech Koruna","9","billions",,,164.25,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","CZE","Czech Republic","2004","2004","CZK","Czech Koruna","9","billions",,,204.702,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","CZE","Czech Republic","2005","2005","CZK","Czech Koruna","9","billions",,,215.118,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","CZE","Czech Republic","2006","2006","CZK","Czech Koruna","9","billions",,,213.728234,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","CZE","Czech Republic","2007","2007","CZK","Czech Koruna","9","billions",,,232.288117,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","CZE","Czech Republic","2008","2008","CZK","Czech Koruna","9","billions",,,260.365947,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","CZE","Czech Republic","2009","2009","CZK","Czech Koruna","9","billions",,,258.627494,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","CZE","Czech Republic","2010","2010","CZK","Czech Koruna","9","billions",,,263.457185,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","CZE","Czech Republic","2011","2011","CZK","Czech Koruna","9","billions",,,270.336,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","CZE","Czech Republic","2012","2012","CZK","Czech Koruna","9","billions",,,277.895047,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","DEU","Germany","1965","1965","EUR","Euro","9","billions",,,12.235215,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","DEU","Germany","1966","1966","EUR","Euro","9","billions",,,12.757755,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","DEU","Germany","1967","1967","EUR","Euro","9","billions",,,12.575224,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","DEU","Germany","1968","1968","EUR","Euro","9","billions",,,13.079869,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","DEU","Germany","1969","1969","EUR","Euro","9","billions",,,17.236161,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","DEU","Germany","1970","1970","EUR","Euro","9","billions",,,19.493003,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","DEU","Germany","1971","1971","EUR","Euro","9","billions",,,21.933399,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","DEU","Germany","1972","1972","EUR","Euro","9","billions",,,24.021004,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","DEU","Germany","1973","1973","EUR","Euro","9","billions",,,25.30179,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","DEU","Germany","1974","1974","EUR","Euro","9","billions",,,26.162806,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","DEU","Germany","1975","1975","EUR","Euro","9","billions",,,27.651688,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","DEU","Germany","1976","1976","EUR","Euro","9","billions",,,29.889612,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","DEU","Germany","1977","1977","EUR","Euro","9","billions",,,32.04982,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","DEU","Germany","1978","1978","EUR","Euro","9","billions",,,37.460311,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","DEU","Germany","1979","1979","EUR","Euro","9","billions",,,43.053844,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","DEU","Germany","1980","1980","EUR","Euro","9","billions",,,47.779204,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","DEU","Germany","1981","1981","EUR","Euro","9","billions",,,49.998722,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","DEU","Germany","1982","1982","EUR","Euro","9","billions",,,49.961909,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","DEU","Germany","1983","1983","EUR","Euro","9","billions",,,54.130983,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","DEU","Germany","1984","1984","EUR","Euro","9","billions",,,56.489061,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","DEU","Germany","1985","1985","EUR","Euro","9","billions",,,56.152631,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","DEU","Germany","1986","1986","EUR","Euro","9","billions",,,56.824468,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","DEU","Germany","1987","1987","EUR","Euro","9","billions",,,60.738919,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","DEU","Germany","1988","1988","EUR","Euro","9","billions",,,63.035131,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","DEU","Germany","1989","1989","EUR","Euro","9","billions",,,67.224145,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","DEU","Germany","1990","1990","EUR","Euro","9","billions",,,75.459012,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","DEU","Germany","1991","1991","EUR","Euro","9","billions",,,91.864835,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","DEU","Germany","1992","1992","EUR","Euro","9","billions",,,101.08854,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","DEU","Germany","1993","1993","EUR","Euro","9","billions",,,110.59499,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","DEU","Germany","1994","1994","EUR","Euro","9","billions",,,120.510474,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","DEU","Germany","1995","1995","EUR","Euro","9","billions",,,119.960324,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","DEU","Germany","1996","1996","EUR","Euro","9","billions",,,121.282525,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","DEU","Germany","1997","1997","EUR","Euro","9","billions",,,123.170725,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","DEU","Germany","1998","1998","EUR","Euro","9","billions",,,127.932387,,
"NES","Total","5110","5110 General taxes","TAXNAT","Tax revenue in national currency","DEU","Germany","1999","1999","EUR","Euro","9","billions",,,137.155581,,
